Canonical_Isomeric_SMILES(sources: PubChem_ChEMBL_and_EMBL-EBI),CHEMBL_synonyms_PubChem_SID,Label: 0-Inactive  1-Active 
CC(=O)N(CC1=CC=CC=C1P(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)O,CHEMBL2314141,0
CCOP(=O)(CC(=O)OC[C@@H]1[C@H](C[C@@H](O1)N2C=CC(=O)NC2=O)O)OCC,CHEMBL3143777,0
COC(=O)C1=C(C[C@@H](N([C@@H]1C2=CC=CC=N2)CC3=CC=C(C=C3)Cl)C4=CC=CC=N4)O,CHEMBL253757,0
C1CC1CNC2=C(C=C(C=N2)C3=CN=CC=C3)C(=O)NCCC4=CC=CC=C4,CHEMBL528061,0
C[C@H]1C(=O)N(C2(N1)CCCCCC2)CCCC(C)NC3=C4C(=CC(=C3)OC)C=CC=N4,CHEMBL401812,0
C1[C@@H]2C(=O)N(CC(=O)N2[C@@H](C3=C1C4=CC=CC=C4N3)C5=CC6=C(C=C5)OCO6)CCCN7C=CN=C7,CHEMBL1774613,0
COC1=C(C=CC(=C1)/C=C/C(=O)/C=C/C2=C(C=C(C=C2)F)F)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL1289454,0
CN1CCC2=C[C@@H]([C@@H]3[C@H]([C@@H]21)C4=CC5=C(C=C4C(=O)O3)OCO5)OC(=O)CCC=C,CHEMBL2377301,0
CC(CCNCC1=CC=C(C=C1)Cl)COC2=CC=CC3=C2N=CC=C3,CHEMBL2314403,0
COC[C@@H]1CC2=C([C@@H]3N1C(=O)CCC3)N(C4=CC=CC=C24)CC5=CC=CC=C5,CHEMBL1950990,0
C1C(N1CC2=CC=CC=C2)CN3C=NC=N3,CHEMBL1668527,0
CS(=O)(=O)C1=CC=C(C=C1)CNCCCNCCCCCCCNCCCNCC2=CC=C(C=C2)S(=O)(=O)C.Cl.Cl.Cl.Cl,CHEMBL539074,0
C/C=C/C=C/C1=NC2=C(C=C(C=C2)OC)N3C1=CC=C3,CHEMBL3260208,0
CCCN[C@@H](C1=CC=CC=C1)[C@H](CO)OC2=CC=CC=C2,CHEMBL495825,0
CC(=O)NC1=CC(=C(C=C1)O)C(=O)/C=C/C2=CC(=CC=C2)OC,CHEMBL1215308,0
C1=CC=C2C(=C1)C=CN=C2NC(P(=O)(O)O)P(=O)(O)O,CHEMBL291727,0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NO,CHEMBL236537,0
CC(=O)O[C@@H]1CN2CC3=CC4=C(C=C3[C@@]15[C@@H]2C[C@@H](C=C5)OC)OCO4,CHEMBL2087244,0
CONC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CHEMBL236766,0
CC(C)C[C@@H](C(=O)NNC(=O)/C=C/S(=O)(=O)C)NC(=O)OC(C)(C)C,CHEMBL1928649,0
C1=CC=C(C(=C1)O)SSC2=CC=CC=C2O,CHEMBL405015,0
COC1=C(C2=C(C=C1)C3=C4C(=C(C5=C3[C@@H](C2)NCC5)OC)OCO4)OC,CHEMBL456407,0
C1=CC=C2C(=C1)C(C(=O)NC2=O)C(=O)NC3=CC=C(C=C3)Cl,CHEMBL1213365,0
COC1=CC=C(C=C1)SC[C@@H]2CO[C@@](O2)(CCC3=CC=C(C=C3)Cl)CN4C=CN=C4.Cl,CHEMBL474359,0
CC1=CC=CC=C1NC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL553210,0
C1CC1CNC(=O)C2=C(CSC2=NC3=CC4=CC=CC=C4C=C3)O,CHEMBL2431495,0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@@H](C3)[C@]5(C4)CO5)(C)C(=O)OC,CHEMBL2374207,0
COC1=CC=C(C=C1)/C=C/[C@H]2[C@H]3CC4=C(C=CC=C4OC)O[C@]3(OC5=C2C(=CC=C5)OC)C6=CC=C(C=C6)OC,CHEMBL1944818,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)CCC3=CC=CC=C3)C(=O)C4=CC=CC=C4,CHEMBL91489,0
C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2([C@@]1([C@@H](C[C@@]3([C@H]2[C@H](C=C4[C@H]3CC[C@@H](C4(C)C)O)OC)C)O)C)C,CHEMBL1253844,0
C1=CC=C2C(=C1)C(=NC(=N2)C(Cl)(Cl)Cl)NC3=CC=CC=C3Br,CHEMBL552929,0
C1=CC2=C(C=C1F)C(=O)C(=O)N2CC3=CN=NN3CCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL2337376,0
C1=CC=C(C=C1)COCC(CNC2=CC=CC=N2)O,CHEMBL230955,0
COC1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC(=C(C=C2)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl)OC,CHEMBL1289101,0
CCCCNC(=O)CNC(=O)[C@@H](C(C)(C)CO)O,CHEMBL2408994,0
C1=CC(=CC(=C1)Cl)CC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL195034,0
C[C@@]12CCC[C@@]([C@H]1CC[C@]34C2=CC[C@H](C3)C(=C)C4)(C)C(=O)O,CHEMBL608137,0
CC1=C(C(=NC(=N1)N)N)C2=CC=CC=C2,CHEMBL21408,0
C1CN(CCC1O)CC2=CN(N=N2)C3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3115726,0
COC1=CC=CC=C1/C=C/C(=O)/C=C/C2=CC=CC=C2OC,CHEMBL477053,0
COC1=C(C2=C(C=C1)[C@H]([C@H]3C4=C([C@H]([C@H](C[C@]42CCN3)O)O)OC)O)O,CHEMBL493786,0
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=CC3=CC=CC=C32)OC,CHEMBL139856,0
CC(=O)NC1=CC(=C(C=C1)O)C(=O)/C=C/C2=CC=CC=C2OC,CHEMBL1215307,0
CC1=CC=C(C=C1)S(=O)(=O)OC[C@@H]2CO[C@@](O2)(CCC3=CC=C(C=C3)Cl)CN4C=CN=C4,CHEMBL378957,0
CCN1C=CC(=NC2=CC=CC(=C2)CCC3=CC=CC=C3)C(=C1)Cl.C(F)(F)(F)S(=O)(=O)O,CHEMBL561221,0
C[C@H](CC1=C2C3=C(C(=C(C4=C3C5=C6C2=C(C(=O)C=C6OCOC5=CC4=O)C(=C1OC)O)O)OC)C[C@@H](C)OC(=O)C)O,CHEMBL2047183,0
CC(C)C(=O)O[C@@H]1CN2[C@@H]3[C@]1(C=C[C@H](C3)OC)C4=CC5=C(C=C4C2OC(=O)C(C)C)OCO5,CHEMBL2087265,0
COC1=C(C=C(C=C1)C2=CC(=O)OC3=C2C(=C(C=C3)OC)OC)OC,CHEMBL1076120,0
CCCCOC1=C(C(=O)C1=O)NC2=CC=C(C=C2)C(C)(C)C,CHEMBL3218314,0
CC(C)(C)C1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C(C)(C)C,CHEMBL454553,0
CC1=C(C=C(C=C1)N=C2C(=C(CS2)O)C(=O)OCC3CC3)C,CHEMBL2431481,0
CC1=CC=C(C=C1)N(SC(Cl)(Cl)Cl)S(=O)(=O)C2=C(SC(=C2)Cl)Cl,CHEMBL1172329,0
CC1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=C(C=C2)OC)OC)OC,CHEMBL139118,0
CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)/C=C/C2=CC=C(C=C2)O)O)C,CHEMBL253896,0
CC(C)C[C@@H](C(=O)NN(CCC1=CC=CC=C1)C2=C(C(=O)C2=O)OC)NC(=O)OCC3=CC=CC=C3,CHEMBL3218333,0
CCN(C)C1=C(C=CC=C1C2=CC3=C(C=C2C(=O)O)OCO3)C=C,CHEMBL2377317,0
CCOC(=O)C1=CN=C2C(=C1NCCCCNS(=O)(=O)C3=CC=CC=C3)C=NN2C4=CC=CC=C4,CHEMBL3827168,0
COC1=C(C=C(C=C1)C(=O)/C=C/C2=C(C(=CC=C2)Cl)Cl)OC,CHEMBL356284,0
CC1=CC(=CC=C1)C2OOC(OO2)C3=CC=CC=C3C,CHEMBL541678,0
COC1=CC(=C(C=C1/C=C/C(=O)C2=CC=C(C=C2)/C=C/C3=CC=CC=C3)OC)OC,CHEMBL1950411,0
CC1(OC(=O)C(=CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC)C(=O)O1)C,CHEMBL1214160,0
CCN(CC)CCCSC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL488145,0
COC1=CC=CC=C1NC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL551262,0
CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F,CHEMBL18331,0
CN(CCCC1=CC=CC=C1)CCCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL1213551,0
COC1=CC=C(C=C1)C(C2=CN=CC=C2)SC3=NC4=CC=CC=C4S3,CHEMBL558528,0
C1CCN(C1)CC2=CC=C(C=C2)C(C3=CC=CC=C3)(C4=CC=C(C=C4)Cl)O,CHEMBL218125,0
C1=CC=C2C(=C1)C(=O)/C(=C/C3=CC(=CC=C3)C4=CN=C(C=C4)N)/O2,CHEMBL3262109,0
CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,CHEMBL1008,0
CC1=C(N=CN1)CSCCNC(=NC)NC#N,CHEMBL30,0
COC1=C(C=CC=N1)C2=C(N=CC(=C2)C3=CC=C(C=C3)S(=O)(=O)C)N,CHEMBL2041975,0
CCCCCCCC/C=C\CCCCCC(CC1C[C@H]2C[C@@H](O1)CC(=O)O2)O,CHEMBL3581292,0
C1=CC2=C(C=CC(=C2)OCCCCNCC3=CC=C(C=C3)Cl)N=C1,CHEMBL2314406,0
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC(=CC=C2)OCC#C)OC,CHEMBL597625,0
CN1CCC2=C([C@@H]1C[C@H]3C[C@H]4C5=C(CCN4C[C@@H]3C=C)C6=CC=CC=C6N5)NC7=CC=CC=C27,CHEMBL1214432,0
CN(C)C1=C(C=CC=C1C2=CC3=C(C=C2C(=O)O)OCO3)C=C,CHEMBL2377316,0
CCCCOC1=C(C(=O)C1=O)N2CCC(CC2)NC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL2435699,0
CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1(C4=CC(=O)[C@H]([C@@]4(CC3)C)[C@H]5CC(OC5)O)C)C,CHEMBL1214755,0
CCNCC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,CHEMBL1235,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],CHEMBL1213509,0
C1=CC(=C(C=C1/C(=N/O)/N)O)O,CHEMBL1214554,0
C1=CC(=C(C=C1C(=NO)N)O)O,CHEMBL1214554,0
CN1C2=C(C=C(C=C2)Br)C=C3C1=NC4=CC=CC=C43,CHEMBL440898,0
CN(C)C(=O)C1C(C2C3=CC=CC=C3C1C4=CC=CC=C24)C(=O)OC,CHEMBL320546,0
CN(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC(=C2)CN,CHEMBL1770923,0
C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)C#N)Cl,CHEMBL468255,0
CN1C(=NN=C1SCC2=NC(=NO2)C3=CC(=C(C=C3)OC)OC)C4=CNC5=CC=CC=C54,CHEMBL1916916,0
CCOC(=O)C1=C(CSC1=NC2=CC(=CC(=C2)Cl)Cl)O,CHEMBL2431509,0
COC1=CC=CC2=C1O/C(=C\C3=C(C=C(C=C3)Cl)Cl)/C2=O,CHEMBL3262112,0
C[C@@H](C1=CC=CC=C1)N2[C@H]([C@H](C2=O)OC3=CC=CC=C3)C4=CC=C(C=C4)Cl,CHEMBL3343682,0
COC1=C(C(=C(C=C1)C(=O)/C=C/C2=CC3=CC=CC=C3N=C2)OC)OC,CHEMBL341729,0
C1=CC=C2C(=C1)C(=O)/C(=C/C3=CC(=CC=C3)Br)/O2,CHEMBL2253272,0
CC(=O)OC1=CC=C(C=C1)/C=C/C(=O)OCC2=CC3=C(C(=C2)O)C(=O)C4=C(C3=O)C=CC=C4O,CHEMBL3104743,0
CC(C1=CC=CC=C1OC)NCC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl,CHEMBL586864,0
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,CHEMBL32,0
C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4,CHEMBL518529,0
COC1=C(C(=CC=C1)OC)C(=O)/C=C/C2=CC=CC3=CC=CC=C32,CHEMBL220481,0
CC(=C)[C@H]1CCC(=CC1)COCC#C,CHEMBL236690,0
C1CCN(C1)CC2=CC=C(C=C2)C(=O)NCCCNC3=NC4=CC=CC=C4N3,CHEMBL3581789,0
CC1(OC(=O)C(=C/C=C/C2=CC=CC=C2)C(=O)O1)C,CHEMBL1214224,0
CCN1C(=NN=C1SCC2=NC(=NO2)C3=CC=CS3)C4=CNC5=CC=CC=C54,CHEMBL1611210,0
C=CCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl,CHEMBL1289704,0
CO[C@H]1C[C@H]2[C@@](C=C1)(C(=O)C=N2)C3=CC4=C(C=C3C=O)OCO4,CHEMBL2087267,0
CC1=CC=CC=C1SC(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316670,0
C1=CC=C2C(=C1)C(=NC(=N2)C(F)(F)F)OC3=CC=C(C=C3)Cl,CHEMBL1822441,0
COC1=CC2=C(C(=C1)OC)C(=O)/C(=C/C3=CC=CC=C3Cl)/N2,CHEMBL1213792,0
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC3=CC=CC=C3N=C2,CHEMBL137817,0
CC(=O)OCCCC1=C(C(=NC(=N1)N)N)C2=CC(=CC=C2)Cl,CHEMBL444605,0
COC1=C2C(=CC(=C1N3C[C@@H]4[C@H](C3)C4N)F)C(=O)C(CN2C5CC5)C(=O)O,CHEMBL93307,0
C1=CC(=CC=C1C(F)(F)F)NS(=O)(=O)C2=C(SC(=C2[N+](=O)[O-])Cl)Cl,CHEMBL446646,0
COCCNC1=NC(=NC(=N1)C#N)N(CC2=CC(=CC=C2)C(F)(F)F)C3C4CC5CC(C4)CC3C5,CHEMBL2402093,0
CC(C)(C=C)C1=C(C=C(C(=C1)/C=C/C(=O)C2=CC=C(C=C2)O)OC)O,CHEMBL139702,0
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,CHEMBL556,0
C1=CC(=CC(=C1)OC2=CC=C(C=C2)Cl)C3N=C(N=C(N3C4=CC=C(C=C4)Cl)N)N,CHEMBL352195,0
C1CCN(CC1)CCN2C=CC(=O)C(=C2CO)O,CHEMBL453887,0
CC1C(OP(=O)(O1)O/C(=C\C(=O)OC(C)C2=CC=CC=C2)/C)C,CHEMBL489498,0
COC1=CC(=CC(=C1OCC2=CC=CC=C2)OC)CC3=CN=C(N=C3N)N,CHEMBL279509,0
C1CN(C[C@@H]1N2CC(=O)N3[C@@H](C2=O)CC4=C([C@H]3C5=CC6=C(C=C5)OCCO6)NC7=CC=CC=C47)CC8=CC=CC=C8,CHEMBL2024105,0
CC1=CC=CC=C1SC(C2=CC=C(C=C2)OC)C3=CN=CC=C3,CHEMBL560600,0
CO[C@H]1C[C@H]2[C@@]3(C=C1)[C@@H](CN2CC4=CC5=C(C=C34)OCO5)O,CHEMBL1172810,0
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=NC=CS2,CHEMBL2261395,0
CC1=CC=C(C=C1)C2=C(N(C3=C([N+]2=O)C=CC(=C3)C)[O-])C#N,CHEMBL516030,0
CCC1=C(C(=NC(=N1)N)N)CC2=CC(=C(C(=C2)OC)OC)OC,CHEMBL419055,0
CCCCOC1=C(C(=O)C1=O)N(CCC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,CHEMBL3218342,0
C1=CC=C2C(=C1)N(C(=C([N+]2=O)C#N)C3=CC=C(C=C3)OC(F)(F)F)[O-],CHEMBL473520,0
CC(C)(C)C1=CC(=CC(=C1)NC(=O)C2[C@H]3CC[C@@H](C2C(=O)O)O3)C(C)(C)C,CHEMBL1272012,0
CN(C)C12CC(C(C(C1)C3=CC=CC=C3)C(C2)O)C4=CC=CC=C4,CHEMBL374245,0
C1CN(CCN1)C2=CC=C(C=C2)N3CC(=O)N4[C@@H](C3=O)CC5=C([C@H]4C6=CC7=C(C=C6)OCO7)NC8=CC=CC=C58.Cl,CHEMBL1774683,0
C[C@H]1CC[C@@H]2C(=C(C)C)C(=O)C[C@]2(C[C@@H](C(=C)CCC1=O)OC(=O)C)C,CHEMBL1094403,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=CC(=CC=C4)F,CHEMBL1796541,0
C1[C@@H]2C(=O)N(CC(=O)N2[C@@H](C3=C1C4=CC=CC=C4N3)C5=CC6=C(C=C5)OCO6)C7=CN=CC=C7,CHEMBL397116,0
C1=CC=C2C(=C1)C=C(C=N2)/C=C/C(=O)C3=CC(=C(C=C3)Cl)Cl,CHEMBL218680,0
C1=CC(=C(C=C1Cl)SSC2=C(C=CC(=C2)Cl)O)O,CHEMBL510173,0
CCO[C@H]1[C@@H]([C@@]23CC[C@@]([C@H]4C[C@@H]([C@@H]([C@H]4[C@H]2O1)C)OCC5=CC=C(C=C5)OC)(OO3)C)C,CHEMBL1277226,0
CC1=CC2=C(C=C1C)[N+](=C(C(=[N+]2[O-])C#N)NC(=O)C3=CC=CC=C3OC(=O)C)[O-],CHEMBL1807210,0
C[C@@H]1[C@@H]2CC[C@@H]3[C@@]([C@H]2C(=O)C=C1CCO)(CCCC3(C)C)C,CHEMBL2381687,0
C1=CC2=C(C=CN=C2C=C1Cl)NCCCNCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL342178,0
C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)Br,CHEMBL296586,0
C1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL1822419,0
C1C[C@H]2C3=C(C[C@@H](N2C(=O)C1)CO)C4=CC=CC=C4N3CC5=CC=CC=C5,CHEMBL1950997,0
CC1=C2CC[C@@]3([C@@](C2=CC4=C1C=CO4)([C@H](C[C@H](C3(C)C)OC(=O)C)OC(=O)C)C)O,CHEMBL456938,0
C[C@H](CC/C=C(/C)\C(=O)O)[C@H]1C[C@@H]([C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)C)C)O,CHEMBL1097474,0
CCC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)COS(=O)(=O)C,CHEMBL1796436,0
C1=CC(=CC=C1C2OOC(OO2)C3=CC=C(C=C3)F)F,CHEMBL88673,0
C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)O)C(F)(F)F,CHEMBL8015,0
CCN(CC)CC(CN1C=NC2=C(N=CN=C21)N)NCC3=CC=C(C=C3)Cl,CHEMBL1668535,0
C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,CHEMBL932,0
CC(=CCC1=C(C=CC(=C1OC)[C@@]2(COC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)O)OC)C,CHEMBL557704,0
[Li+].CC(C)C(=O)[C@]12C(=O)C(=C([C@](C1=O)(C[C@@H]([C@@]2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)[O-])CC=C(C)C,CHEMBL275078,0
CC1(C(CC2=C(O1)C3=CC=CC=C3C4=NC5=CC=CC=C5N=C24)CC=C)C,CHEMBL15321,0
CC(C1=C(C(=O)C=CN1CCN2CCCCC2)O)O,CHEMBL455267,0
CCOC(=O)C1=NN(C2N1C3=CC=CC=C3N4C2N(N=C4C(=O)OCC)C5=CC=C(C=C5)Cl)C6=CC=C(C=C6)Cl,CHEMBL1939607,0
CCCCCCCCCCCCNCCOC,CHEMBL118990,0
CC(C)(C)C(=O)CN(CCCNC1=C2C=CC(=CC2=NC=C1)Cl)C(=O)C3=NC=CN=C3,CHEMBL549450,0
COC1=C(C=CC(=C1)/C=C/C(=O)C(=CC2=CC=CC=C2)C(=O)/C=C/C3=CC(=C(C=C3)O)OC)O,CHEMBL440408,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,CHEMBL1479,0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)F,CHEMBL242801,0
C1=CC=C(C=C1)N=C2N(C(=O)SS2)C3=CC=CC=C3,CHEMBL501847,0
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)OC,CHEMBL77966,0
CC(=O)OC1=CC=CC(=C1)C(=O)N(CCC(C2=CC(=C(C=C2)Cl)Cl)P(=O)(O)O)O,CHEMBL2407191,0
C1=CC=C(C=C1)OC2=CC=C(C=C2)N=C(N)N,CHEMBL270121,0
CC/C(=N\OCC)/C1=C(CC(CC1=O)C2=C(C(=C(C=C2C)C)C(=O)C)C)O,CHEMBL1210087,0
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,CHEMBL9,0
CCC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CO,CHEMBL1796433,0
C[C@H](C[C@H](C=C(C)C)O)[C@H]1CC[C@@]2([C@@]1(CC[C@@]3([C@H]2[C@H](C=C4[C@H]3CC[C@@H]([C@]4(C)CO)O)OC)C)C)C,CHEMBL1078437,0
CC(=CCC1=C(C=CC(=C1OC)[C@@]2(COC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC)O)O)O)C,CHEMBL558301,0
COC1=CC2=C(C(=C1)OC)C(=O)/C(=C/C3=C(C=CC=C3Cl)F)/N2,CHEMBL241509,0
C1=CC=C(C=C1)C[C@@H](C(=O)OCC2=CC=CC=C2)NC(=O)/C=C\C(=O)O,CHEMBL1089741,0
CO[C@H]1C[C@H]2[C@@]3(C=C1)[C@@H](CN2C(C4=CC5=C(C=C34)OCO5)OC(=O)C6=CN=CC=C6)O,CHEMBL2087263,0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC4=CC=CC=C4N=C3Cl,CHEMBL243213,0
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,CHEMBL151,0
COC1=C(C=C2CN3CC[C@]4([C@@H]3C[C@@H](C=C4)O)C2=C1)O,CHEMBL2087242,0
C/C=C/C=C/C=C/C1=NC2=CC=CC=C2N3C1=CC=C3,CHEMBL3260218,0
C1=CC=C(C=C1)N2C3=NC=C(C(=C3C=N2)NCCCCN)C#N,CHEMBL3827146,0
CC(C)(C)C1=NC=C(N1)CCN,CHEMBL46328,0
C[C@H]1[C@@H]([C@@]2(C[C@@]13C(=CC2=O)OCO3)CC=C)C4=CC5=C(C=C4)OCO5,CHEMBL3577187,0
C1=CC=C2C(=C1)N(C(=C([N+]2=O)C#N)C3=CC=C(C=C3)Cl)[O-],CHEMBL512752,0
CN1CCC2=C[C@@H]([C@@H]3[C@]([C@@H]21)(C4=CC5=C(C=C4C(=O)O3)OCO5)O)O,CHEMBL2377294,0
CN1C(=NN=C1SCC(=O)NC2=CC=CC=C2)CSCC(=O)NC3=CC=CC=C3,CHEMBL265830,0
CC(=CCC/C(=C/COC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)O)O)/C)C,CHEMBL3759534,0
C[C@@H]([C@H]1CC[C@](OO1)(C)CC/C=C(\C)/CCC2(C(=C)CCCC2(C)C)O)C(=O)OC,CHEMBL3785473,0
COC1=CC(=CC(=C1O)OC)/C=C/C2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3OC)OC)OC,CHEMBL1950419,0
CC(=O)SCC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)[C@@H]2C[C@H](CN2C(=O)OCC3=CC=CC=C3)O,CHEMBL3120849,0
CCC1=CC=C(C=C1)/C=C\2/C(=O)C3=C(O2)C=C(C=C3)O,CHEMBL201510,0
C1CN(CCN1C2=CC=CC=N2)C3=C4C(=C5C=CC=CC5=C4N=O)C6=C(N3)C=CC(=C6)Cl,CHEMBL3344528,0
C[N+]1=CN(C=C1)C2=CC=C(C=C2)N3C=C[N+](=C3)C.[I-].[I-],CHEMBL1923918,0
CC(=O)NC1=CC2=C(C=C1)OC(=C(C2=O)O)C3=CC(=CC=C3)OC,CHEMBL1215602,0
C1CC(C1)[C@@H]2[C@H]3[C@H](O3)[C@@H](OO2)C4CCC4,CHEMBL53708,0
CC1(C2CC=C(C1C2)/C=N/NC(=S)N)C,CHEMBL473527,0
C=CCSS(=O)CC=C,CHEMBL359965,0
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CHEMBL72,0
C1CCC(C1)NC[C@@H](COCC2=CC=CC=C2)O,CHEMBL395061,0
C1=CC=C(C=C1)SC(C2=CC=C(C=C2)[N+](=O)[O-])C3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316669,0
C1=CC2=C(C=CN=C2C=C1Cl)NCCCN3C(=CN=N3)CN4C5=C(C=C(C=C5)Br)C(=O)C4=O,CHEMBL2337383,0
CC(=C)[C@H]1C[C@@H]([C@]23[C@H](O2)[C@@H](C[C@]4([C@@H](O4)C5=CC(=C(C1)O5)C=O)C)OC3=O)OC(=O)C,CHEMBL298985,0
COC1=CC=C(C=C1)C2=C([N+](=O)C3=CC=CC=C3N2[O-])C#N,CHEMBL473324,0
COC1=CC=C(C=C1)SC(C2=CC=C(C=C2)[N+](=O)[O-])C3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316650,0
CC(=O)O[C@@H]1C[C@@H]2[C@](C=CC(=O)C2(C)C)([C@@H]3[C@@]1([C@]45[C@H](O4)C(=O)[C@H]([C@@]5(CC3)C)C6=COC=C6)C)C,CHEMBL1214684,0
C[C@@H]1CC[C@H]([C@@H](C1)O[C@H]2[C@H](N(C2=O)[C@@H](C)C3=CC=CC=C3)C4=CC=C(C=C4)F)C(C)C,CHEMBL3343692,0
COC(=O)/C=C/[C@H](CCC1=CC=CC=C1)N2C=CC=C(C2=O)NC(=O)OCC3=CC=CC=C3,CHEMBL487275,0
CCC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C=O,CHEMBL1796409,0
CCN(CC)CCOC1=CC=C(C=C1)/C(=C(\C2=CC=CC=C2)/Cl)/C3=CC=CC=C3,CHEMBL954,0
C[C@]1(C[C@@H](C2=C(C1)C(=O)C3=C(C(=CC(=C3C2=O)O)NCCCNC(=O)OC(C)(C)C)O)O)O,CHEMBL2207694,0
CC1=CC2=CC(=O)C=C3C2=C(N1)C=C(O3)CC4(CC5=NC(=CC6=CC(=CC(=C56)O4)O)C)C,CHEMBL1078792,0
C1=CC2=C(C=C1Br)C(=CN2CC3=CC=C(S3)Cl)C4=NC(=NC=C4)N,CHEMBL3133773,0
